Date,Open,Close,Low,High
10/12/2021,2444,2458.95,2430.5,2466.1
13/12/2021,2470,2409.8,2405,2474.5
14/12/2021,2389,2380.4,2373.5,2406
15/12/2021,2384.85,2372.5,2361.75,2404.5
16/12/2021,2404,2404.45,2369,2414.5
17/12/2021,2395,2341.15,2320,2408.75
20/12/2021,2315,2277.2,2248,2320.9
21/12/2021,2304.6,2310.1,2293,2345
22/12/2021,2314.5,2365.95,2314.5,2372
23/12/2021,2372,2364.65,2358.95,2380
24/12/2021,2367,2372.25,2337.65,2391.9
27/12/2021,2362.9,2369.8,2348.95,2377.75
28/12/2021,2384,2397.7,2374.35,2405
29/12/2021,2391.9,2403.05,2382.45,2418.4
30/12/2021,2398,2356.45,2346,2405.25
31/12/2021,2370,2368.15,2360.05,2384.3
03/01/2022,2367.5,2404.35,2364.95,2408.95
04/01/2022,2410,2457.75,2403,2461.95
05/01/2022,2460.15,2466.05,2433,2476.3
06/01/2022,2454,2416.6,2409,2454
07/01/2022,2436,2435.95,2411.5,2457.65
10/01/2022,2453.95,2437.65,2416.55,2456.45
11/01/2022,2431.1,2454.9,2431.1,2474.1
12/01/2022,2472.45,2520.6,2465.4,2524.35
13/01/2022,2523.7,2535.35,2508.8,2540.95
14/01/2022,2530,2538.7,2525.8,2566.5
17/01/2022,2539.6,2552.3,2538.75,2565
18/01/2022,2553,2520.85,2515.5,2562.8
19/01/2022,2526.3,2521.4,2508.8,2541.65
20/01/2022,2497,2478.8,2455,2511.25
21/01/2022,2450.15,2478.1,2450.15,2501.95
24/01/2022,2478.1,2377.55,2352.7,2504.1
25/01/2022,2364.7,2373.7,2305.05,2388.6
27/01/2022,2345,2338.25,2312,2355.55
28/01/2022,2365,2335.4,2329,2372.4
31/01/2022,2355,2386.35,2355,2406.35
01/02/2022,2410,2380.45,2347.65,2420.55
02/02/2022,2410.4,2383.5,2376,2410.4
03/02/2022,2384,2352.7,2348,2401.55
04/02/2022,2349,2331.8,2322,2349.55
07/02/2022,2338,2317.65,2305.05,2356.8
08/02/2022,2333,2355.6,2310,2359.95
09/02/2022,2367.1,2383.95,2358.6,2386.6
10/02/2022,2397.4,2379,2365,2397.4
11/02/2022,2374,2376.85,2343.95,2384
14/02/2022,2300,2338.8,2300,2354
15/02/2022,2352,2417.35,2335.85,2424
16/02/2022,2427.55,2412.35,2396,2432.05
17/02/2022,2418,2444.9,2410.5,2454.4
18/02/2022,2435,2424.15,2421,2456
21/02/2022,2414.9,2400.15,2385,2436.8
22/02/2022,2352,2388.2,2346.75,2395.7
23/02/2022,2398.6,2373.8,2367.9,2406.05
24/02/2022,2314,2255.6,2242.5,2339.85
25/02/2022,2275.6,2283.95,2275.6,2307
28/02/2022,2247.05,2359.1,2245,2367
02/03/2022,2349.1,2398.4,2331.1,2400.45
03/03/2022,2411,2378.2,2370,2414.45
04/03/2022,2355,2325.35,2320.55,2364.7
07/03/2022,2296,2239.95,2222.65,2311.85
08/03/2022,2205,2236.7,2181,2245.8
09/03/2022,2249,2353.8,2233.95,2366.7
10/03/2022,2415,2393.25,2360,2415
11/03/2022,2372,2398.5,2372,2410.4
14/03/2022,2394,2418.55,2375,2424.35
15/03/2022,2431.8,2363.45,2341.2,2431.8
16/03/2022,2387.95,2403.25,2376.45,2407.05
17/03/2022,2438,2479.65,2401.15,2496.9
21/03/2022,2452,2467.15,2442,2483.7
22/03/2022,2463.7,2531.1,2454,2535
23/03/2022,2526.2,2539.7,2526.2,2565
24/03/2022,2515,2577.9,2512.05,2583.5
25/03/2022,2577.9,2596.7,2577,2615
28/03/2022,2611,2621.65,2586.9,2629.15
29/03/2022,2637,2622.15,2608.2,2637
31/03/2022,2673,2633.95,2628.9,2673
01/04/2022,2641.3,2654.45,2622.5,2664.8
04/04/2022,2657,2663.05,2644.25,2675
05/04/2022,2655,2625.4,2621.15,2668.85
06/04/2022,2588.65,2619.35,2588.6,2634.05
07/04/2022,2599.5,2571.75,2567,2603.25
08/04/2022,2563,2616.75,2562.6,2625
11/04/2022,2599,2609.8,2582.65,2638
12/04/2022,2588,2560.15,2556,2602.4
13/04/2022,2577,2552.45,2546,2592.9
18/04/2022,2530.25,2544.15,2522.6,2559.05
19/04/2022,2554.1,2638.45,2551.1,2667
20/04/2022,2655.75,2718.4,2650,2733.65
21/04/2022,2759,2782.15,2733.65,2788.8
22/04/2022,2765.05,2758.45,2743.85,2800.65
25/04/2022,2739.45,2694.85,2664.4,2758.35
26/04/2022,2708,2775.7,2708,2795.65
28/04/2022,2815,2819.2,2786.3,2850
29/04/2022,2855,2790.8,2777.55,2855
02/05/2022,2755.5,2780.55,2755.5,2805
04/05/2022,2785,2693.15,2675.8,2785.15
05/05/2022,2721,2640.75,2632,2729.65
06/05/2022,2640.75,2621.15,2594.6,2659.55
09/05/2022,2575,2517.15,2507.1,2597.2
10/05/2022,2499,2473.25,2459,2525.25
11/05/2022,2478.7,2449.75,2421.9,2485.05
12/05/2022,2419,2400.95,2370,2440
13/05/2022,2432,2428.05,2416.05,2478
16/05/2022,2432,2427.4,2416.45,2480.75
17/05/2022,2443,2530.7,2435,2540.4
18/05/2022,2539,2538.8,2508.3,2570
19/05/2022,2470,2479.2,2466.45,2511
20/05/2022,2515,2622.15,2503,2643
23/05/2022,2630,2605.95,2592.95,2653.75
24/05/2022,2624,2616,2598,2637.8
25/05/2022,2632.35,2611.15,2601.85,2655.8
26/05/2022,2618,2587.45,2547.7,2633.9
27/05/2022,2596.95,2575.2,2539.35,2605.55
30/05/2022,2619.8,2663.75,2594.85,2673
31/05/2022,2646,2633.9,2615.85,2678.75
01/06/2022,2632.35,2632.2,2616.1,2654.95
02/06/2022,2645,2724.5,2635.65,2732
03/06/2022,2746.95,2779.5,2740,2816.35
06/06/2022,2780.6,2766.9,2751.55,2813.75
07/06/2022,2764,2772.5,2754,2791
08/06/2022,2775.2,2724.3,2715.6,2782.1
09/06/2022,2709,2798.6,2709,2802
10/06/2022,2774.35,2714,2701.6,2790.05
13/06/2022,2653.8,2662.8,2616.4,2673.3
14/06/2022,2653,2627.35,2613.85,2670.15
15/06/2022,2610,2596.3,2585.1,2637.4
16/06/2022,2622,2559.2,2554.95,2658.6
17/06/2022,2532,2589.3,2532,2624.45
20/06/2022,2607,2542.8,2521.1,2618.1
21/06/2022,2552.4,2584.55,2529,2592.7
22/06/2022,2563,2505.2,2501,2563
23/06/2022,2520,2464.6,2446,2524.9
24/06/2022,2490,2500.75,2468.25,2510.95
27/06/2022,2549,2491.95,2482,2549
28/06/2022,2482.15,2529,2482.15,2535
29/06/2022,2504.35,2579.05,2501,2596.85
30/06/2022,2576,2594.05,2567.3,2615.8
01/07/2022,2580,2408.95,2365,2591.65
04/07/2022,2388.8,2413.95,2367,2441.85
05/07/2022,2424.95,2433.2,2417.6,2464.65
06/07/2022,2425.05,2411.95,2387.4,2441.15
07/07/2022,2424.8,2387.65,2375.05,2433.9
08/07/2022,2414.9,2391.5,2383,2415.85
11/07/2022,2380,2423.2,2370.3,2428
12/07/2022,2411,2420.15,2403.9,2439
13/07/2022,2429,2377.3,2373,2433.95
14/07/2022,2389.7,2396.95,2377.5,2434.5
15/07/2022,2420,2401.55,2383.6,2420
18/07/2022,2420.05,2422.15,2393.5,2425
19/07/2022,2411,2441.2,2400.75,2447
20/07/2022,2535,2501.4,2485.55,2545.05
21/07/2022,2498,2487.4,2468,2498.65
22/07/2022,2500,2502.9,2495,2516.8
25/07/2022,2469,2420.15,2403.95,2469
26/07/2022,2423.8,2420.5,2412.45,2444.05
27/07/2022,2419.4,2419.25,2402,2427
28/07/2022,2435,2457.25,2421.1,2467
29/07/2022,2470,2508.75,2463.5,2517
01/08/2022,2513,2575.1,2507.95,2587
02/08/2022,2572.8,2583.1,2560.55,2606.5
03/08/2022,2597.45,2605.8,2567.55,2610
04/08/2022,2616,2571.4,2535,2617.65
05/08/2022,2577,2533.95,2527.5,2578
08/08/2022,2535,2566.8,2531.65,2583.5
10/08/2022,2572,2581.95,2558,2589.95
11/08/2022,2600,2590.2,2580.8,2615
12/08/2022,2586.25,2632.65,2582.1,2641
16/08/2022,2649.8,2650.55,2627.8,2656.6
17/08/2022,2660.55,2664.45,2656,2677.6
19/08/2022,2654.05,2613.6,2605.3,2661
22/08/2022,2616,2606.7,2586.2,2630.55
23/08/2022,2586,2647.5,2586,2652
24/08/2022,2637.4,2639.05,2636,2668.5
25/08/2022,2651,2630.5,2622,2662.3
26/08/2022,2638,2618.75,2608,2647.9
29/08/2022,2570,2596.8,2570,2653.3
30/08/2022,2621.7,2639.1,2577.15,2645.95
01/09/2022,2589.1,2560.2,2552,2605.95
02/09/2022,2565,2529.8,2525,2574
05/09/2022,2530,2570.25,2530,2581
06/09/2022,2569.6,2595.4,2569.6,2605.5
07/09/2022,2579.7,2581.15,2569.05,2594.5
08/09/2022,2590,2585.2,2571,2597
09/09/2022,2606.55,2568.6,2565,2606.85
12/09/2022,2573.7,2597.6,2572,2611.4
13/09/2022,2615,2620.15,2601,2628.55
14/09/2022,2565,2587.8,2565,2609.5
15/09/2022,2586,2561.75,2557,2602.3
16/09/2022,2549,2499.3,2491.25,2553.6
19/09/2022,2499.2,2502.35,2481.6,2521.9
20/09/2022,2525,2502.05,2495.85,2537.2
21/09/2022,2501.85,2509.25,2495.7,2534
22/09/2022,2482.9,2485.9,2472.55,2502.65
23/09/2022,2485.5,2439.35,2435.2,2495.05
26/09/2022,2404,2377.5,2375.5,2417.65
27/09/2022,2395,2395.4,2360.15,2425.75
28/09/2022,2365.1,2332.1,2327.85,2378.4
29/09/2022,2358,2325.3,2313.55,2367.75
30/09/2022,2318,2377.7,2315,2401.15
03/10/2022,2397,2374.3,2363.5,2416.95
04/10/2022,2398.45,2413.05,2390.35,2417.9
06/10/2022,2436,2422.65,2418.4,2450
07/10/2022,2418,2433.25,2413.85,2443.9
10/10/2022,2409.05,2405.75,2388,2417.7
11/10/2022,2411.25,2357.25,2351,2412
12/10/2022,2354.95,2375.05,2345.55,2380.8
13/10/2022,2375.8,2383.85,2361,2394.2
14/10/2022,2412,2371,2368.35,2416.05
17/10/2022,2354.7,2410,2343.6,2413.75
18/10/2022,2420,2450.55,2420,2463
19/10/2022,2452.15,2496.5,2441.9,2527
20/10/2022,2478.05,2500.9,2478.05,2519
21/10/2022,2507,2471.95,2467,2516.5
24/10/2022,2464.5,2479.7,2458.35,2501
25/10/2022,2498,2441.85,2437.55,2498.15
27/10/2022,2456,2450.1,2433.2,2468
28/10/2022,2463.05,2526,2460.2,2534
31/10/2022,2535,2549.55,2533.1,2560.5
01/11/2022,2582,2529.75,2508,2588.45
02/11/2022,2528.35,2545.4,2514.25,2550.25
03/11/2022,2526.15,2555.95,2526.15,2560
04/11/2022,2548,2592.45,2548,2595.25
07/11/2022,2592,2606.15,2574,2609.9
09/11/2022,2606,2603,2591.35,2621.5
10/11/2022,2585,2574.45,2563,2596.95
11/11/2022,2598.7,2631.35,2587.25,2635
14/11/2022,2625,2617.95,2605.55,2642.65
15/11/2022,2618.05,2606.7,2590.05,2627.75
16/11/2022,2604,2591.85,2581.2,2615.05
17/11/2022,2586,2601.3,2581.35,2613
18/11/2022,2606,2597.55,2572,2608.85
21/11/2022,2585,2550.05,2543,2589.3
22/11/2022,2544.25,2564.3,2536.9,2568
23/11/2022,2579,2556.45,2552.15,2579
24/11/2022,2566,2582.55,2548.35,2592
28/11/2022,2601.35,2708.05,2585,2721.6
29/11/2022,2704.1,2711.05,2693.4,2730.5
30/11/2022,2715,2732.4,2699.1,2743.6
01/12/2022,2736,2722.95,2716,2754.7
02/12/2022,2726.25,2722.65,2701,2747.65
05/12/2022,2719.95,2682.85,2678.35,2719.95
06/12/2022,2660,2688.25,2660,2697
07/12/2022,2686.8,2649.9,2643,2694.35
08/12/2022,2665.5,2649.5,2640.05,2665.5
09/12/2022,2648.9,2609.1,2602.15,2660.6
12/12/2022,2590,2612.25,2585,2623
13/12/2022,2617,2624.2,2606.75,2633.2
14/12/2022,2631.2,2614.9,2611,2639.5
15/12/2022,2609.5,2578.75,2571,2614.9
16/12/2022,2570,2565.1,2558.1,2619
19/12/2022,2583.95,2600,2567.7,2603.25
20/12/2022,2593.95,2621.15,2566.6,2626
21/12/2022,2622,2584.4,2576.35,2633.6
22/12/2022,2595.2,2577.9,2565.9,2606.65
23/12/2022,2564,2501.55,2493,2589.75
26/12/2022,2513.7,2524.5,2493.95,2542.05
27/12/2022,2529,2545.05,2514.35,2548.8
28/12/2022,2535.9,2544.45,2521.25,2549.9
29/12/2022,2532.05,2542.55,2526.5,2549
30/12/2022,2547,2548.2,2542.55,2576.9
